startDate,season,seasonType,neutralSite,conferenceGame,venueId,homeTeam,homeId,homeLineScores,awayTeam,awayId,awayLineScores,margin
1990-08-26T00:00:00.000Z,1990,regular,False,False,,Tennessee,2633,[],Colorado,38,[],0
1990-08-31T00:00:00.000Z,1990,regular,False,False,,USC,30,[],Syracuse,183,[],18
1990-09-01T00:00:00.000Z,1990,regular,False,False,,Clemson,228,[],Long Beach State,1000006,[],59
1990-09-01T00:00:00.000Z,1990,regular,False,False,,Maryland,120,[],Virginia Tech,259,[],7
1990-09-01T00:00:00.000Z,1990,regular,False,False,,Tennessee,2633,[],Pacific,1000044,[],48
1990-09-01T00:00:00.000Z,1990,regular,False,False,,Louisville,97,[],San José State,23,[],0
1990-09-01T00:00:00.000Z,1990,regular,False,True,,Arkansas State,2032,[],Memphis,235,[],0
1990-09-01T00:00:00.000Z,1990,regular,False,False,,Rice,242,[],Wake Forest,154,[],16
1990-09-01T00:00:00.000Z,1990,regular,False,False,,Utah State,328,[],Utah,254,[],-19
1990-09-01T00:00:00.000Z,1990,regular,False,False,,TCU,2628,[],Washington State,265,[],-18
1990-09-01T00:00:00.000Z,1990,regular,False,False,,West Virginia,277,[],Kent State,2309,[],11
1990-09-01T00:00:00.000Z,1990,regular,False,True,,Air Force,2005,[],Colorado State,36,[],-2
1990-09-01T00:00:00.000Z,1990,regular,False,False,,Hawai'i,62,[],Texas A&M,245,[],-15
1990-09-01T00:00:00.000Z,1990,regular,False,False,,Kentucky,96,[],Central Michigan,2117,[],3
1990-09-01T00:00:00.000Z,1990,regular,False,True,,Tulane,2655,[],Louisiana,309,[],-42
1990-09-01T00:00:00.000Z,1990,regular,False,False,,Nebraska,158,[],Baylor,239,[],13
1990-09-01T00:00:00.000Z,1990,regular,False,False,,New Mexico State,166,[],New Mexico,167,[],-17
1990-09-01T00:00:00.000Z,1990,regular,False,False,,North Carolina,153,[],Miami (OH),193,[],34
1990-09-01T00:00:00.000Z,1990,regular,False,False,,Oklahoma State,197,[],Tulsa,202,[],7
1990-09-01T00:00:00.000Z,1990,regular,False,False,,Fresno State,278,[],Eastern Michigan,2199,[],31
1990-09-01T00:00:00.000Z,1990,regular,False,False,,Pittsburgh,221,[],Ohio,195,[],32
1990-09-01T00:00:00.000Z,1990,regular,False,False,,South Carolina,2579,[],Duke,150,[],11
1990-09-01T00:00:00.000Z,1990,regular,False,True,,East Carolina,151,[],Louisiana Tech,2348,[],10
1990-09-01T00:00:00.000Z,1990,regular,False,True,,UTEP,2638,[],BYU,252,[],-20
1990-09-01T00:00:00.000Z,1990,regular,False,False,,Kansas,2305,[],Virginia,258,[],-49
1990-09-01T00:00:00.000Z,1990,regular,False,False,,Wyoming,2751,[],Temple,218,[],15
1990-09-02T00:00:00.000Z,1990,regular,False,False,,Cincinnati,2132,[],Bowling Green,189,[],-14
1990-09-06T00:00:00.000Z,1990,regular,False,False,,Colorado,38,[],Stanford,24,[],4
1990-09-08T00:00:00.000Z,1990,regular,False,False,,Minnesota,135,[],Utah,254,[],-6
1990-09-08T00:00:00.000Z,1990,regular,False,False,,UTEP,2638,[],New Mexico State,166,[],3
1990-09-08T00:00:00.000Z,1990,regular,False,True,,Air Force,2005,[],Hawai'i,62,[],24
1990-09-08T00:00:00.000Z,1990,regular,False,False,,Arizona,12,[],Illinois,356,[],12
1990-09-08T00:00:00.000Z,1990,regular,False,False,,Arizona State,9,[],Baylor,239,[],21
1990-09-08T00:00:00.000Z,1990,regular,False,False,,Auburn,2,[],Cal State Fullerton,1000012,[],21
1990-09-08T00:00:00.000Z,1990,regular,False,False,,BYU,252,[],Miami,2390,[],7
1990-09-08T00:00:00.000Z,1990,regular,False,False,,Wisconsin,275,[],California,25,[],-16
1990-09-08T00:00:00.000Z,1990,regular,False,False,,Northwestern,77,[],Duke,150,[],-3
1990-09-08T00:00:00.000Z,1990,regular,False,True,,Eastern Michigan,2199,[],Western Michigan,2711,[],3
1990-09-08T00:00:00.000Z,1990,regular,False,False,,Florida,57,[],Oklahoma State,197,[],43
1990-09-08T00:00:00.000Z,1990,regular,False,False,,Fresno State,278,[],New Mexico,167,[],7
1990-09-08T00:00:00.000Z,1990,regular,False,False,,Houston,248,[],UNLV,2439,[],28
1990-09-08T00:00:00.000Z,1990,regular,False,False,,Kansas,2305,[],Oregon State,204,[],26
1990-09-08T00:00:00.000Z,1990,regular,False,False,,Nebraska,158,[],Northern Illinois,2459,[],46
1990-09-08T00:00:00.000Z,1990,regular,False,False,,Ohio State,194,[],Texas Tech,2641,[],7
1990-09-08T00:00:00.000Z,1990,regular,False,False,,UCLA,26,[],Oklahoma,201,[],-20
1990-09-08T00:00:00.000Z,1990,regular,False,False,,Oregon,2483,[],San Diego State,21,[],21
1990-09-08T00:00:00.000Z,1990,regular,False,True,,Pittsburgh,221,[],Boston College,103,[],23
1990-09-08T00:00:00.000Z,1990,regular,False,False,,Rutgers,164,[],Kentucky,96,[],16
1990-09-08T00:00:00.000Z,1990,regular,False,False,,Alabama,333,[],Southern Miss,2572,[],-3
1990-09-08T00:00:00.000Z,1990,regular,False,True,,Mississippi State,344,[],Tennessee,2633,[],-33
1990-09-08T00:00:00.000Z,1990,regular,False,False,,Penn State,213,[],Texas,251,[],-4
1990-09-08T00:00:00.000Z,1990,regular,False,False,,Missouri,142,[],TCU,2628,[],-1
1990-09-08T00:00:00.000Z,1990,regular,False,False,,Rice,242,[],Tulane,2655,[],-11
1990-09-08T00:00:00.000Z,1990,regular,False,True,,Georgia Tech,59,[],NC State,152,[],8
1990-09-08T00:00:00.000Z,1990,regular,False,True,,Florida State,52,[],East Carolina,151,[],21
1990-09-08T00:00:00.000Z,1990,regular,False,False,,Central Michigan,2117,[],Cincinnati,2132,[],34
1990-09-08T00:00:00.000Z,1990,regular,False,False,,Kent State,2309,[],Akron,2006,[],-28
1990-09-08T00:00:00.000Z,1990,regular,False,False,,Washington State,265,[],Wyoming,2751,[],-21
1990-09-08T00:00:00.000Z,1990,regular,False,False,,Washington,264,[],San José State,23,[],3
1990-09-08T00:00:00.000Z,1990,regular,False,False,,Virginia Tech,259,[],Bowling Green,189,[],14
1990-09-08T00:00:00.000Z,1990,regular,False,True,,Virginia,258,[],Clemson,228,[],13
1990-09-08T00:00:00.000Z,1990,regular,False,True,,Utah State,328,[],Long Beach State,1000006,[],14
1990-09-08T00:00:00.000Z,1990,regular,False,True,,Miami (OH),193,[],Toledo,2649,[],-6
1990-09-08T00:00:00.000Z,1990,regular,False,True,,Syracuse,183,[],Temple,218,[],10
1990-09-08T00:00:00.000Z,1990,regular,False,False,,SMU,2567,[],Vanderbilt,238,[],37
1990-09-08T00:00:00.000Z,1990,regular,False,False,,South Carolina,2579,[],North Carolina,153,[],22
1990-09-08T00:00:00.000Z,1990,regular,False,False,,Ole Miss,145,[],Memphis,235,[],2
1990-09-08T00:00:00.000Z,1990,regular,False,False,,West Virginia,277,[],Maryland,120,[],-4
1990-09-08T00:00:00.000Z,1990,regular,False,True,,LSU,99,[],Georgia,61,[],5
1990-09-13T00:00:00.000Z,1990,regular,False,True,,Texas Tech,2641,[],Houston,248,[],-16
1990-09-15T00:00:00.000Z,1990,regular,False,False,,LSU,99,[],Miami (OH),193,[],28
1990-09-15T00:00:00.000Z,1990,regular,False,False,,New Mexico,167,[],Arizona,12,[],-15
1990-09-15T00:00:00.000Z,1990,regular,False,False,,Arizona State,9,[],Colorado State,36,[],11
1990-09-15T00:00:00.000Z,1990,regular,False,False,,Arkansas,8,[],Tulsa,202,[],25
1990-09-15T00:00:00.000Z,1990,regular,False,True,,Ole Miss,145,[],Auburn,2,[],-14
1990-09-15T00:00:00.000Z,1990,regular,False,False,,BYU,252,[],Washington State,265,[],14
1990-09-15T00:00:00.000Z,1990,regular,False,True,,Eastern Michigan,2199,[],Ohio,195,[],3
1990-09-15T00:00:00.000Z,1990,regular,False,True,,Alabama,333,[],Florida,57,[],-4
1990-09-15T00:00:00.000Z,1990,regular,False,False,,Utah,254,[],Fresno State,278,[],-24
1990-09-15T00:00:00.000Z,1990,regular,False,False,,Georgia,61,[],Southern Miss,2572,[],1
1990-09-15T00:00:00.000Z,1990,regular,False,False,,Illinois,356,[],Colorado,38,[],1
1990-09-15T00:00:00.000Z,1990,regular,False,False,,Kentucky,96,[],Indiana,84,[],-21
1990-09-15T00:00:00.000Z,1990,regular,False,False,,Iowa,2294,[],Cincinnati,2132,[],53
1990-09-15T00:00:00.000Z,1990,regular,False,False,,Kansas State,2306,[],New Mexico State,166,[],45
1990-09-15T00:00:00.000Z,1990,regular,False,False,,Louisville,97,[],Kansas,2305,[],12
1990-09-15T00:00:00.000Z,1990,regular,False,False,,California,25,[],Miami,2390,[],-28
1990-09-15T00:00:00.000Z,1990,regular,False,False,,Minnesota,135,[],Iowa State,66,[],4
1990-09-15T00:00:00.000Z,1990,regular,False,False,,Oregon State,204,[],UNLV,2439,[],-25
1990-09-15T00:00:00.000Z,1990,regular,False,False,,Notre Dame,87,[],Michigan,130,[],4
1990-09-15T00:00:00.000Z,1990,regular,False,False,,Boston College,103,[],Ohio State,194,[],-21
1990-09-15T00:00:00.000Z,1990,regular,False,False,,San Diego State,21,[],Long Beach State,1000006,[],18
1990-09-15T00:00:00.000Z,1990,regular,False,False,,Texas A&M,245,[],Louisiana,309,[],49
1990-09-15T00:00:00.000Z,1990,regular,False,False,,Toledo,2649,[],Northern Illinois,2459,[],9
1990-09-15T00:00:00.000Z,1990,regular,False,False,,Tulane,2655,[],SMU,2567,[],36
1990-09-15T00:00:00.000Z,1990,regular,False,True,,UCLA,26,[],Stanford,24,[],1
1990-09-15T00:00:00.000Z,1990,regular,False,False,,Purdue,2509,[],Washington,264,[],-6
1990-09-15T00:00:00.000Z,1990,regular,False,False,,Western Michigan,2711,[],Louisiana Tech,2348,[],6
1990-09-15T00:00:00.000Z,1990,regular,False,False,,Wisconsin,275,[],Ball State,2050,[],17
1990-09-15T00:00:00.000Z,1990,regular,False,False,,Wyoming,2751,[],Arkansas State,2032,[],7
1990-09-15T00:00:00.000Z,1990,regular,False,False,,Mississippi State,344,[],Cal State Fullerton,1000012,[],14
1990-09-15T00:00:00.000Z,1990,regular,False,False,,Missouri,142,[],Utah State,328,[],35
1990-09-15T00:00:00.000Z,1990,regular,False,True,,Maryland,120,[],Clemson,228,[],-1
1990-09-15T00:00:00.000Z,1990,regular,False,True,,NC State,152,[],Wake Forest,154,[],5
1990-09-15T00:00:00.000Z,1990,regular,False,False,,Oklahoma,201,[],Pittsburgh,221,[],42
1990-09-15T00:00:00.000Z,1990,regular,False,True,,Pacific,1000044,[],San José State,23,[],-14
1990-09-15T00:00:00.000Z,1990,regular,False,False,,USC,30,[],Penn State,213,[],5
1990-09-15T00:00:00.000Z,1990,regular,False,False,,Tennessee,2633,[],UTEP,2638,[],56
1990-09-15T00:00:00.000Z,1990,regular,False,False,,Virginia,258,[],Navy,2426,[],42
1990-09-15T00:00:00.000Z,1990,regular,False,True,,East Carolina,151,[],Virginia Tech,259,[],-1
1990-09-15T00:00:00.000Z,1990,regular,False,False,,Michigan State,127,[],Syracuse,183,[],0
1990-09-15T00:00:00.000Z,1990,regular,False,False,,Central Michigan,2117,[],Akron,2006,[],0
1990-09-22T00:00:00.000Z,1990,regular,False,True,,Colorado State,36,[],UTEP,2638,[],18
1990-09-22T00:00:00.000Z,1990,regular,False,False,,Rice,242,[],Northwestern,77,[],17
1990-09-22T00:00:00.000Z,1990,regular,False,True,,Maryland,120,[],NC State,152,[],1
1990-09-22T00:00:00.000Z,1990,regular,False,False,,New Mexico,167,[],Texas Tech,2641,[],-2
1990-09-22T00:00:00.000Z,1990,regular,False,True,,Arizona,12,[],Oregon,2483,[],5
1990-09-22T00:00:00.000Z,1990,regular,False,False,,Michigan,130,[],UCLA,26,[],23
1990-09-22T00:00:00.000Z,1990,regular,False,True,,Pittsburgh,221,[],Syracuse,183,[],0
1990-09-22T00:00:00.000Z,1990,regular,False,True,,Washington State,265,[],California,25,[],10
1990-09-22T00:00:00.000Z,1990,regular,False,True,,Western Michigan,2711,[],Kent State,2309,[],27
1990-09-22T00:00:00.000Z,1990,regular,False,True,,Wyoming,2751,[],Air Force,2005,[],12
1990-09-22T00:00:00.000Z,1990,regular,False,False,,Michigan State,127,[],Notre Dame,87,[],-1
1990-09-22T00:00:00.000Z,1990,regular,False,True,,Penn State,213,[],Rutgers,164,[],28
1990-09-22T00:00:00.000Z,1990,regular,False,False,,TCU,2628,[],Oklahoma State,197,[],10
1990-09-22T00:00:00.000Z,1990,regular,False,False,,Nebraska,158,[],Minnesota,135,[],56
1990-09-22T00:00:00.000Z,1990,regular,False,False,,North Carolina,153,[],Kentucky,96,[],3
1990-09-22T00:00:00.000Z,1990,regular,False,False,,Northern Illinois,2459,[],Kansas State,2306,[],7
1990-09-22T00:00:00.000Z,1990,regular,False,False,,Oklahoma,201,[],Tulsa,202,[],42
1990-09-22T00:00:00.000Z,1990,regular,False,True,,Stanford,24,[],Oregon State,204,[],34
1990-09-22T00:00:00.000Z,1990,regular,False,True,,Fresno State,278,[],New Mexico State,166,[],39
1990-09-22T00:00:00.000Z,1990,regular,False,False,,Texas,251,[],Colorado,38,[],-7
1990-09-22T00:00:00.000Z,1990,regular,False,True,,BYU,252,[],San Diego State,21,[],28
1990-09-22T00:00:00.000Z,1990,regular,False,False,,Akron,2006,[],Cal State Fullerton,1000012,[],31
1990-09-22T00:00:00.000Z,1990,regular,False,True,,Central Michigan,2117,[],Bowling Green,189,[],17
1990-09-22T00:00:00.000Z,1990,regular,False,True,,Tulane,2655,[],Florida State,52,[],-18
1990-09-22T00:00:00.000Z,1990,regular,False,True,,Louisiana,309,[],East Carolina,151,[],-10
1990-09-22T00:00:00.000Z,1990,regular,False,True,,Washington,264,[],USC,30,[],31
1990-09-22T00:00:00.000Z,1990,regular,False,True,,Duke,150,[],Virginia,258,[],-59
1990-09-22T00:00:00.000Z,1990,regular,False,True,,Vanderbilt,238,[],LSU,99,[],3
1990-09-22T00:00:00.000Z,1990,regular,False,True,,Ball State,2050,[],Toledo,2649,[],-12
1990-09-22T00:00:00.000Z,1990,regular,False,False,,Wisconsin,275,[],Temple,218,[],-6
1990-09-22T00:00:00.000Z,1990,regular,False,True,,Virginia Tech,259,[],South Carolina,2579,[],-11
1990-09-22T00:00:00.000Z,1990,regular,False,True,,UNLV,2439,[],San José State,23,[],-34
1990-09-22T00:00:00.000Z,1990,regular,False,True,,Georgia,61,[],Alabama,333,[],1
1990-09-22T00:00:00.000Z,1990,regular,False,True,,Utah,254,[],Hawai'i,62,[],-12
1990-09-22T00:00:00.000Z,1990,regular,False,False,,Indiana,84,[],Missouri,142,[],51
1990-09-22T00:00:00.000Z,1990,regular,False,False,,Iowa,2294,[],Iowa State,66,[],10
1990-09-22T00:00:00.000Z,1990,regular,False,True,,Long Beach State,1000006,[],Pacific,1000044,[],21
1990-09-22T00:00:00.000Z,1990,regular,False,True,,Louisiana Tech,2348,[],Arkansas State,2032,[],33
1990-09-22T00:00:00.000Z,1990,regular,False,True,,West Virginia,277,[],Louisville,97,[],-2
1990-09-22T00:00:00.000Z,1990,regular,False,False,,Cincinnati,2132,[],Miami (OH),193,[],-4
1990-09-22T00:00:00.000Z,1990,regular,False,False,,Arkansas,8,[],Ole Miss,145,[],-4
1990-09-22T00:00:00.000Z,1990,regular,False,False,,Mississippi State,344,[],Southern Miss,2572,[],3
1990-09-29T00:00:00.000Z,1990,regular,False,True,,Tulsa,202,[],Memphis,235,[],-12
1990-09-29T00:00:00.000Z,1990,regular,False,False,,Georgia Tech,59,[],South Carolina,2579,[],21
1990-09-29T00:00:00.000Z,1990,regular,False,False,,Georgia,61,[],East Carolina,151,[],4
1990-09-29T00:00:00.000Z,1990,regular,False,True,,Ohio,195,[],Toledo,2649,[],-7
1990-09-29T00:00:00.000Z,1990,regular,False,True,,Utah,254,[],Wyoming,2751,[],-18
1990-09-29T00:00:00.000Z,1990,regular,False,True,,Florida State,52,[],Virginia Tech,259,[],11
1990-09-29T00:00:00.000Z,1990,regular,False,False,,Wake Forest,154,[],Army,349,[],38
1990-09-29T00:00:00.000Z,1990,regular,False,False,,Ohio State,194,[],USC,30,[],-9
1990-09-29T00:00:00.000Z,1990,regular,False,True,,North Carolina,153,[],NC State,152,[],-3
1990-09-29T00:00:00.000Z,1990,regular,False,True,,Pacific,1000044,[],UNLV,2439,[],-9
1990-09-29T00:00:00.000Z,1990,regular,False,False,,Michigan,130,[],Maryland,120,[],28
1990-09-29T00:00:00.000Z,1990,regular,False,False,,Missouri,142,[],Arizona State,9,[],21
1990-09-29T00:00:00.000Z,1990,regular,False,True,,Navy,2426,[],Boston College,103,[],-11
1990-09-29T00:00:00.000Z,1990,regular,False,True,,Ball State,2050,[],Bowling Green,189,[],10
1990-09-29T00:00:00.000Z,1990,regular,False,True,,Alabama,333,[],Vanderbilt,238,[],31
1990-09-29T00:00:00.000Z,1990,regular,False,True,,Texas Tech,2641,[],Baylor,239,[],-6
1990-09-29T00:00:00.000Z,1990,regular,False,False,,Arkansas,8,[],Colorado State,36,[],11
1990-09-29T00:00:00.000Z,1990,regular,False,True,,Arizona,12,[],California,25,[],-5
1990-09-29T00:00:00.000Z,1990,regular,False,True,,Central Michigan,2117,[],Miami (OH),193,[],24
1990-09-29T00:00:00.000Z,1990,regular,False,False,,Kent State,2309,[],Cincinnati,2132,[],-3
1990-09-29T00:00:00.000Z,1990,regular,False,True,,Clemson,228,[],Duke,150,[],19
1990-09-29T00:00:00.000Z,1990,regular,False,False,,Colorado,38,[],Washington,264,[],6
1990-09-29T00:00:00.000Z,1990,regular,False,True,,Florida,57,[],Mississippi State,344,[],13
1990-09-29T00:00:00.000Z,1990,regular,False,True,,Cal State Fullerton,1000012,[],Fresno State,278,[],-35
1990-09-29T00:00:00.000Z,1990,regular,False,True,,Houston,248,[],Rice,242,[],2
1990-09-29T00:00:00.000Z,1990,regular,False,False,,Indiana,84,[],Eastern Michigan,2199,[],31
1990-09-29T00:00:00.000Z,1990,regular,False,False,,Iowa State,66,[],Western Michigan,2711,[],14
1990-09-29T00:00:00.000Z,1990,regular,False,False,,Kansas State,2306,[],New Mexico,167,[],32
1990-09-29T00:00:00.000Z,1990,regular,False,False,,LSU,99,[],Texas A&M,245,[],9
1990-09-29T00:00:00.000Z,1990,regular,False,True,,Louisiana Tech,2348,[],Louisiana,309,[],14
1990-09-29T00:00:00.000Z,1990,regular,False,False,,Miami,2390,[],Iowa,2294,[],27
1990-09-29T00:00:00.000Z,1990,regular,False,False,,Rutgers,164,[],Michigan State,127,[],-24
1990-09-29T00:00:00.000Z,1990,regular,False,False,,Ole Miss,145,[],Tulane,2655,[],10
1990-09-29T00:00:00.000Z,1990,regular,False,False,,Nebraska,158,[],Oregon State,204,[],24
1990-09-29T00:00:00.000Z,1990,regular,False,False,,Northwestern,77,[],Northern Illinois,2459,[],17
1990-09-29T00:00:00.000Z,1990,regular,False,False,,Notre Dame,87,[],Purdue,2509,[],26
1990-09-29T00:00:00.000Z,1990,regular,False,True,,Oklahoma,201,[],Kansas,2305,[],14
1990-09-29T00:00:00.000Z,1990,regular,False,False,,Oregon,2483,[],BYU,252,[],16
1990-09-29T00:00:00.000Z,1990,regular,False,True,,San Diego State,21,[],Air Force,2005,[],30
1990-09-29T00:00:00.000Z,1990,regular,False,False,,Stanford,24,[],San José State,23,[],-6
1990-09-29T00:00:00.000Z,1990,regular,False,True,,Southern Miss,2572,[],Louisville,97,[],12
1990-09-29T00:00:00.000Z,1990,regular,False,True,,SMU,2567,[],TCU,2628,[],-21
1990-09-29T00:00:00.000Z,1990,regular,False,True,,Washington State,265,[],UCLA,26,[],-10
1990-09-29T00:00:00.000Z,1990,regular,False,True,,Pittsburgh,221,[],West Virginia,277,[],-14
1990-09-29T00:00:00.000Z,1990,regular,False,True,,Tennessee,2633,[],Auburn,2,[],0
1990-10-06T00:00:00.000Z,1990,regular,False,True,,Purdue,2509,[],Minnesota,135,[],-12
1990-10-06T00:00:00.000Z,1990,regular,False,True,,Ole Miss,145,[],Kentucky,96,[],6
1990-10-06T00:00:00.000Z,1990,regular,False,True,,Kansas State,2306,[],Nebraska,158,[],-37
1990-10-06T00:00:00.000Z,1990,regular,False,True,,UNLV,2439,[],Cal State Fullerton,1000012,[],19
1990-10-06T00:00:00.000Z,1990,regular,False,True,,New Mexico,167,[],UTEP,2638,[],20
1990-10-06T00:00:00.000Z,1990,regular,False,False,,Northern Illinois,2459,[],Fresno State,278,[],55
1990-10-06T00:00:00.000Z,1990,regular,False,True,,Oklahoma State,197,[],Oklahoma,201,[],-14
1990-10-06T00:00:00.000Z,1990,regular,False,True,,USC,30,[],Washington State,265,[],13
1990-10-06T00:00:00.000Z,1990,regular,False,False,,Notre Dame,87,[],Stanford,24,[],-5
1990-10-06T00:00:00.000Z,1990,regular,False,True,,Rice,242,[],Texas,251,[],-16
1990-10-06T00:00:00.000Z,1990,regular,False,True,,Texas A&M,245,[],Texas Tech,2641,[],4
1990-10-06T00:00:00.000Z,1990,regular,False,True,,Arkansas,8,[],TCU,2628,[],-28
1990-10-06T00:00:00.000Z,1990,regular,False,True,,Toledo,2649,[],Eastern Michigan,2199,[],14
1990-10-06T00:00:00.000Z,1990,regular,False,True,,Arizona State,9,[],Washington,264,[],-28
1990-10-06T00:00:00.000Z,1990,regular,False,False,,Akron,2006,[],Western Michigan,2711,[],-4
1990-10-06T00:00:00.000Z,1990,regular,False,True,,Wyoming,2751,[],San Diego State,21,[],1
1990-10-06T00:00:00.000Z,1990,regular,False,True,,Ohio State,194,[],Illinois,356,[],-11
1990-10-06T00:00:00.000Z,1990,regular,False,True,,Northwestern,77,[],Indiana,84,[],-42
1990-10-06T00:00:00.000Z,1990,regular,False,True,,Michigan State,127,[],Iowa,2294,[],-5
1990-10-06T00:00:00.000Z,1990,regular,False,True,,Long Beach State,1000006,[],New Mexico State,166,[],4
1990-10-06T00:00:00.000Z,1990,regular,False,True,,Maryland,120,[],Georgia Tech,59,[],-28
1990-10-06T00:00:00.000Z,1990,regular,False,True,,Missouri,142,[],Colorado,38,[],-2
1990-10-06T00:00:00.000Z,1990,regular,False,False,,California,25,[],San José State,23,[],1
1990-10-06T00:00:00.000Z,1990,regular,False,True,,Boston College,103,[],Rutgers,164,[],5
1990-10-06T00:00:00.000Z,1990,regular,False,False,,Auburn,2,[],Louisiana Tech,2348,[],2
1990-10-06T00:00:00.000Z,1990,regular,False,True,,UCLA,26,[],Arizona,12,[],-7
1990-10-06T00:00:00.000Z,1990,regular,False,False,,Louisiana,309,[],Alabama,333,[],-19
1990-10-06T00:00:00.000Z,1990,regular,False,True,,Colorado State,36,[],Utah,254,[],15
1990-10-06T00:00:00.000Z,1990,regular,False,True,,Louisville,97,[],Tulsa,202,[],24
1990-10-06T00:00:00.000Z,1990,regular,False,True,,Memphis,235,[],Tulane,2655,[],7
1990-10-06T00:00:00.000Z,1990,regular,False,True,,Miami (OH),193,[],Ball State,2050,[],14
1990-10-06T00:00:00.000Z,1990,regular,False,True,,Wisconsin,275,[],Michigan,130,[],-38
1990-10-06T00:00:00.000Z,1990,regular,False,True,,Baylor,239,[],Houston,248,[],-16
1990-10-06T00:00:00.000Z,1990,regular,False,False,,Army,349,[],Duke,150,[],-1
1990-10-06T00:00:00.000Z,1990,regular,False,True,,Florida,57,[],LSU,99,[],26
1990-10-06T00:00:00.000Z,1990,regular,False,False,,Clemson,228,[],Georgia,61,[],31
1990-10-06T00:00:00.000Z,1990,regular,False,True,,Kent State,2309,[],Central Michigan,2117,[],-42
1990-10-06T00:00:00.000Z,1990,regular,False,False,,Air Force,2005,[],Navy,2426,[],17
1990-10-06T00:00:00.000Z,1990,regular,False,True,,Ohio,195,[],Bowling Green,189,[],0
1990-10-06T00:00:00.000Z,1990,regular,False,True,,Kansas,2305,[],Iowa State,66,[],0
1990-10-06T00:00:00.000Z,1990,regular,False,True,,Virginia Tech,259,[],West Virginia,277,[],5
1990-10-06T00:00:00.000Z,1990,regular,False,False,,Vanderbilt,238,[],Syracuse,183,[],-35
1990-10-06T00:00:00.000Z,1990,regular,False,True,,East Carolina,151,[],Southern Miss,2572,[],-9
1990-10-06T00:00:00.000Z,1990,regular,False,True,,Penn State,213,[],Temple,218,[],38
1990-10-06T00:00:00.000Z,1990,regular,False,False,,Oregon,2483,[],Utah State,328,[],45
1990-10-06T00:00:00.000Z,1990,regular,False,True,,Wake Forest,154,[],North Carolina,153,[],-7
1990-10-06T00:00:00.000Z,1990,regular,False,True,,Miami,2390,[],Florida State,52,[],9
1990-10-13T00:00:00.000Z,1990,regular,False,True,,Stanford,24,[],USC,30,[],-15
1990-10-13T00:00:00.000Z,1990,regular,False,True,,Auburn,2,[],Vanderbilt,238,[],50
1990-10-13T00:00:00.000Z,1990,regular,False,True,,Ball State,2050,[],Kent State,2309,[],31
1990-10-13T00:00:00.000Z,1990,regular,False,True,,Boston College,103,[],Army,349,[],21
1990-10-13T00:00:00.000Z,1990,regular,False,True,,Georgia Tech,59,[],Clemson,228,[],2
1990-10-13T00:00:00.000Z,1990,regular,False,True,,Louisville,97,[],Memphis,235,[],2
1990-10-13T00:00:00.000Z,1990,regular,False,True,,Maryland,120,[],Wake Forest,154,[],28
1990-10-13T00:00:00.000Z,1990,regular,False,True,,Navy,2426,[],Akron,2006,[],4
1990-10-13T00:00:00.000Z,1990,regular,False,True,,New Mexico State,166,[],UNLV,2439,[],-4
1990-10-13T00:00:00.000Z,1990,regular,False,False,,Notre Dame,87,[],Air Force,2005,[],30
1990-10-13T00:00:00.000Z,1990,regular,False,True,,Penn State,213,[],Syracuse,183,[],6
1990-10-13T00:00:00.000Z,1990,regular,False,True,,Pittsburgh,221,[],Rutgers,164,[],24
1990-10-13T00:00:00.000Z,1990,regular,False,True,,South Carolina,2579,[],East Carolina,151,[],30
1990-10-13T00:00:00.000Z,1990,regular,False,True,,Tulane,2655,[],Southern Miss,2572,[],-6
1990-10-13T00:00:00.000Z,1990,regular,False,True,,Tennessee,2633,[],Florida,57,[],42
1990-10-13T00:00:00.000Z,1990,regular,False,True,,Toledo,2649,[],Bowling Green,189,[],6
1990-10-13T00:00:00.000Z,1990,regular,False,True,,Virginia,258,[],NC State,152,[],31
1990-10-13T00:00:00.000Z,1990,regular,False,True,,West Virginia,277,[],Cincinnati,2132,[],8
1990-10-13T00:00:00.000Z,1990,regular,False,True,,Wyoming,2751,[],New Mexico,167,[],3
1990-10-13T00:00:00.000Z,1990,regular,False,True,,Baylor,239,[],SMU,2567,[],35
1990-10-13T00:00:00.000Z,1990,regular,False,True,,BYU,252,[],Colorado State,36,[],43
1990-10-13T00:00:00.000Z,1990,regular,False,True,,Arizona State,9,[],California,25,[],-7
1990-10-13T00:00:00.000Z,1990,regular,False,True,,Central Michigan,2117,[],Western Michigan,2711,[],7
1990-10-13T00:00:00.000Z,1990,regular,False,True,,Colorado,38,[],Iowa State,66,[],16
1990-10-13T00:00:00.000Z,1990,regular,False,True,,Houston,248,[],Texas A&M,245,[],5
1990-10-13T00:00:00.000Z,1990,regular,False,True,,Illinois,356,[],Purdue,2509,[],34
1990-10-13T00:00:00.000Z,1990,regular,False,True,,Iowa,2294,[],Wisconsin,275,[],20
1990-10-13T00:00:00.000Z,1990,regular,False,True,,Kansas State,2306,[],Oklahoma State,197,[],6
1990-10-13T00:00:00.000Z,1990,regular,False,True,,Kentucky,96,[],Mississippi State,344,[],2
1990-10-13T00:00:00.000Z,1990,regular,False,True,,Tulsa,202,[],Louisiana Tech,2348,[],-14
1990-10-13T00:00:00.000Z,1990,regular,False,False,,Miami,2390,[],Kansas,2305,[],34
